platform,liked_count,ip_location,time,content,judge,summary,stance1,stance2,stance3,stance4,stance5
bili,361,吉林,2023-11-24,所以视频里面提到了，荷兰那边养犬你每天得遛4次，且必须有两次长距离，每天保证狗4小时运动量……,无关, 遛狗,0.6314149697621664,0.6679465770721436,0.690601110458374,0.7093621095021566,0.5718681812286377
bili,109,黑龙江,2023-11-25,好家伙，这基本不要上班了,无关, 工作太累,0.3202567497889201,0.3520900408426921,0.5630458196004232,0.6103150447209676,0.5604700247446696
bili,92,山东,2023-11-25,他们每天上班时间绝不超过8小时。而我们在卷,无关, 工作时长太短,0.2536630630493164,0.2549383242925008,0.5392611026763916,0.5425561666488647,0.5402252674102783
bili,42,江苏,2023-11-25,这哥说的其实没错，不同品种的狗运动量需求是不一样的,有关, 不同品种的狗运动量需求不一样,0.481400450070699,0.5032149950663248,0.6149927775065104,0.6489564577738444,0.4858833948771159
bili,8,上海,2023-11-25,他福利待遇绝对是有代价的，保证不了大部分人都是这样，不然移民不应该去挪威而应该去荷兰，福利待遇就问一条，钱从哪来呀,无关, 福利待遇是有代价的,0.2501182357470194,0.2820802927017212,0.5435801347096761,0.5656967560450236,0.5680450598398844
bili,38,山东,2023-11-25,人家至少富贵过，我们祖辈艰苦奋斗，我这辈艰苦奋斗，下一代艰苦奋斗，现在已经不是国家穷而是钱都在上层流动不了了，普通人只能光卷漏的那几点缝缝。哪怕俄罗斯老铁们曾经也面包自由过，黑面包比饲料还便宜，甚至拿上好的黑面包喂猪,无关, 流浪狗是富贵过的,0.5189599990844727,0.5917967557907104,0.5538925727208456,0.5903422037760416,0.4750545024871826
bili,14,江苏,2023-11-25,那你润呀，准备个30万先移民意大利然后转荷兰，记住，选择比努力重要,无关, 选择比努力重要,0.1262017687161763,0.1594361265500386,0.4721697171529134,0.4931424458821614,0.5004293918609619
bili,8,山东,2023-11-25,建议你5级以后再来网络捣乱，你的等级这么低，哪家水军这么磕碜,无关, 建议你5级以后再来网络捣乱,0.2245765924453735,0.1779353618621826,0.47006889184316,0.495072603225708,0.4362134536107381
bili,7,荷兰,2023-11-25, 到处都是公园和大面积绿地草坪，很多餐馆商场宠物可进，没有什么“小孩老人害怕”不能遛的区域，每天工作9-5点（很多是10点开门），一般事务回复时限是14日-30日（碰到过处理了半个多月的，还只是回消息不保证解决问题）。有点条件的房子附近必有小花园。这条件遛不了狗吗？,无关, 遛狗的地方太多了,0.5660154422124227,0.5981950362523397,0.6777822176615397,0.6840640703837076,0.5258868535359701
bili,7,上海,2023-11-25,请问你985，211毕业的吗？如果不是，你哪里艰苦奋斗了？如果是，你的儿女可以在你的基础上继续奋斗。,无关, 流浪狗伤人事件,0.7254064083099365,0.6681329409281412,0.5513152281443278,0.6043922503789266,0.4230999151865641
bili,6,湖北,2023-11-25,建议你6级之后再出来说话，5级号疑似有点低端了，现在水军都不打钱的么？,无关, 建议你6级之后再出来说话,0.1470304131507873,0.1016884247461954,0.4643983840942383,0.467595100402832,0.4469929536183675
bili,802,重庆,2023-11-23,真正爱狗了解狗的都不会在城市里养狗，天天把狗一个狗关屋里就是一种折磨，狗是典型的户外动物需要活动空间需要玩伴。,有关, 城市里不应该养狗,0.5961713393529257,0.5778383413950602,0.5811951955159506,0.6192935307820638,0.4476346572240193
bili,69,广东,2023-11-23,先把流浪狗收容或者扑杀这件事处理了吧，然后在解决遛狗不牵绳不带嘴套一件一件来,有关, 先处理流浪狗,0.7674402395884196,0.7378795941670736,0.6562539339065552,0.6381953159968058,0.4836266835530599
bili,13,广东,2023-11-23,抬高领养价格和税收呗，羊毛出在羊身上,无关, 抬高领养价格和税收,0.3988071282704671,0.4177330334981282,0.6012394428253174,0.6746768951416016,0.5690112113952637
bili,82,四川,2023-11-26,其实是因为我国在很多方面相当的模糊。模糊有利有弊，利就是可以在执法的时候人性化一点，弊就是人性化过头或者看人下菜碟,无关, 执法应该人性化,0.3374534050623576,0.3774631023406982,0.6451271772384644,0.605383038520813,0.6052693923314413
bili,11,美国,2023-11-26,根本不是钱的问题，只不过是不重视这个问题不想解决罢了，十年前电信诈骗也不管，现在因为上头的一句话，你看现在管的多严格，我倒没见过多招人专门解决电信诈骗这个问题啊。,无关, 解决流浪狗问题需要重视。,0.63968292872111,0.6422729889551798,0.7138855457305908,0.7086295286814371,0.5349098046620687
bili,10,陕西,2023-11-27,工作也是有轻重缓急的，你觉得扫黑除恶，电信诈骗，管理流浪狗这些社会问题哪个更重要？哪个应该先开展？所有工作一起开展的话警察部门哪有那么多人手，这些年要管理的东西越来越多，本来基层人手就不够。,有关, 1. 工作有轻重缓急，应优先解决重要问题。,0.1496826559305191,0.0982993841171264,0.4855334758758545,0.4710303942362467,0.4734021822611491
bili,10,云南,2023-11-27,别扯淡了，就是个衡量投入产出比的问题，十年前智能手机都没普及还是按键机呢，电诈什么水平危害有多点？现在什么社会什么水平？电诈危害有多大？都投入各种人力物力反电诈反了至少两三年了，你不知道所以就没投入？,无关, 电诈危害有多大？,0.2506807049115498,0.2540513277053833,0.5351964632670084,0.5594602028528849,0.4967414538065592
bili,337,广东,2023-11-23,基层不管？你没有财政都是屁话。你装芯片打疫苗都是小钱，人工费才是中国这么多人口警察都管不过来，你还要搞一个部门。没钱啥都不好说,无关, 基层不管,0.4047274986902873,0.3861598968505859,0.5777088006337484,0.6080938975016276,0.6163578033447266
bili,57,广东,2023-11-22,罚款力度跟捉赌捉嫖一样，就有人管了,无关, 罚款力度大,0.3448752562204997,0.2980075677235921,0.5849433342615763,0.5897412697474161,0.512824813524882
bili,7,安徽,2023-11-24,可是并不是所有人都这样想呀。有的人把狗做祖宗，他也要求别人对他的狗也要当做祖宗。不要听网上网上一个个都说自己为你养狗，要看现实。好多遛狗不拴绳的人，你提醒他要拴绳子，他就会暴跳如雷。,有关, 有些人把狗当祖宗,0.5814981063206991,0.5748869180679321,0.5511020421981812,0.6106994152069092,0.4896629651387532
bili,56,湖南,2023-11-23,"我家就养狗，养了快10年了，是一只金毛，每次出门都带狗绳，一般遛狗的时间都在晚上10点后小区人少的时间。
非常不喜欢不牵狗绳的狗主人，小区小朋友就被不牵狗绳的狗吓到好多次。
个人认为：狗是一种可能威胁到他人安全的有主人的动物/工具，狗伤人就相当于人伤人，狗杀人就相当于人杀人，狗在行凶时就是主人手上的刀，在养烈犬的时候就能明白危险性，在不牵狗绳不带狗套进入人群的时候，就可能发生危害他人的状况，这和饮酒驾车是一个道理。因此狗伤人，必须按狗主人伤人案件处理，狗杀人，必须按狗主人杀人案件处理，这才公平。
出行如果牵绳带嘴套（符合对应狗体重的规范），还导致了意外，那就按照意外处理，狗也要上意外伤害险，如果有，我愿意为我的狗买。",有关, 狗是主人手上的刀，狗伤人就相当于人伤人，狗杀人就相当于人杀人，狗在行凶时就是主人手上的刀，在养烈犬的时候就能明白危险性，在不牵狗绳不带狗套进入人群的时候，就可能发生危害他人的状况，这和饮酒驾车是一个道理。因此狗伤人，必须按狗主人伤人案件处理，狗杀人，必须按狗主人杀人案件处理，这才公平。,0.6521629889806112,0.5867766539255778,0.6396218140920004,0.68060302734375,0.5089304447174072
bili,15,湖北,2023-11-29,角度新颖，但我认为有点偏差：现在最大的问题是“爱狗人士”用  “赋予”狗过度的“权利”  来  逃避他们自己的责任。我觉得这就是双标，不是认知偏差。就像经典的：狗咬人了，“关我什么事？”  而人要沙狗了，“你侵犯我的财产”。他们知道自己的狗是宠物狗，是自己的“财产”，但一旦Ta的“财产”给Ta带来麻烦，就会搬出狗的权利来逃避自己的义务......这是权与责的问题，不是认知的问题（不排除有个例，但总体上是这样的）,有关, 爱狗人士用“赋予”狗过度的“权利”来逃避他们自己的责任,0.5647031466166178,0.5452907085418701,0.5837904612223307,0.6442023515701294,0.5559342702229818
bili,62,江苏,2023-11-24,我们国家狗普遍以3种状态存在。以农村牲畜形式存在的狗，以城市宠物形式存在的狗，以及部分区域的以食物形式存在的狗。社会对这三种狗的认知态度是不一样的，同时具体的某一条狗是可以在这三种状态切换的。造成了社会无法对同时属于又不属于这三种狗的流浪狗达成完全共同的认知。标准的处理流程也无从谈起。,有关, 1. 社会对不同类型的狗有不同的认知和态度。,0.6154733498891195,0.6064370473225912,0.6423342227935791,0.6529777447382609,0.4817855358123779
bili,62,北京,2023-11-22,解决的难点就在于过于占用公共财力和人力，可以利用一下天眼系统和AI识别，发现有同一只狗长时间单独在外就报警捕获，总比城管在大街上漫无目的的寻找有效率！,有关, 解决流浪狗问题的难点在于占用公共财力和人力，可以利用天眼系统和AI识别，发现有同一只狗长时间单独在外就报警捕获，比城管在大街上漫无目的的寻找有效率。,0.5056155920028687,0.5121403535207113,0.6530142227808634,0.6466983954111735,0.5634400844573975
bili,30,北京,2023-11-22,要养伴侣犬那就当人养，不然没意义,有关, 要养伴侣犬那就当人养，不然没意义,0.5046137968699137,0.5431508620580038,0.5839055379231771,0.6457051833470663,0.5685636202494303
bili,16,浙江,2023-11-23,有钱的养儿子，没钱的就不会养,无关, 养狗的人有钱,0.53422745068868,0.612097978591919,0.6099104881286621,0.6662303606669108,0.5367779731750488
bili,19,荷兰,2023-11-23,讲个笑话 荷兰因为新冠宵禁的时候 8点以后人不能出门 但是可以出门遛狗,无关, 荷兰人可以遛狗,0.4567627906799316,0.4565024375915527,0.5901380379994711,0.575782299041748,0.5068407456080118
bili,12,河北,2023-11-23,我也想说，要是这么整农村谁也别想养狗，因为就是想养个狗看门护院，白天拴着晚上撒开，你得让我带它交朋友，得一天遛几回，哈不能让他单独呆着，是不是农村都不许养狗？意大利的方法倒是可以借鉴，就是得把爱狗人士祖坟给刨了。直接国企或者公司或者NGO专营，把城市宠物这一块直接给他们给他们罚款的权力，国家给部分补贴，你可以卖狗但也负责抓流浪狗，能卖出去的卖卖不出去的直接人道毁灭。当然会导致养狗难，办证贵、乱罚款等一系列问题，但基本也就爱狗人士会跳脚，因为他们捞不着钱了，B站这帮爱狗救护站也就捞不着捐款了。这就跟日本垃圾处理一样，我能罚款，我能不收你家垃圾，你不分类你不打好包我就不收你的，自然乖乖的让干啥就干啥。,有关, 建议国企或公司专营宠物市场，并赋予其对流浪狗进行人道毁灭的权力,0.5059009393056234,0.4792007605234782,0.6034634908040365,0.6013179620107015,0.5159614483515421
bili,22,吉林,2023-11-23,看起来相当荒谬，我不觉得他们的政策是为了减少流浪狗，更像是白左思想上脑。提高门槛是对的，但搞成这样着实离谱。,有关, 提高门槛,0.3001983165740967,0.2972164948781331,0.6171201864878336,0.6650022665659586,0.5779163042704264
bili,55,安徽,2023-11-23,以前养狗只是为了看家护院，现在农村里基本上没这个需求，养狗的都不多了。而城里有闲工夫养狗的确实都是当爹养的，主打一个陪伴、精神寄托。我也喜欢狗，但对我来说狗顶多只能算是朋友，不能理解把动物当爹当儿子这般亲密甚至狂热的人。但只能说求同存异，只要别人不侵害到你的利益，你管他怎么做呢，尊重他人喜好。,有关, 1. 养狗是为了陪伴和寄托情感。,0.568304181098938,0.6695753733317057,0.6280960639317831,0.6395468314488729,0.4936300913492839
